X,Y,OBJECTID,NAME,WEB_URL,RELIGION,ADDRESS,XCOORD,YCOORD,PLACE_OF_WORSHIP,Is_Place_Of_Worship,GIS_ID,ADDRID
-77.026500280653892,38.944284780152699,752,SAINT CHARLES BAPTIST CHURCH,,CHRISTIAN,4410 GEORGIA AVENUE NORTHEAST,397702.875,141820.75,CHURCHES,1,,
-76.936389162437024,38.886365797518529,753,MASJID AL-ISLAM,,ISLAMIC,4603 BENNING ROAD SOUTHEAST,405519.09375,135392.859375,MOSQUES,1,,
-77.001745546459972,38.888392442050595,754,SAINT MARKS EPISCOPAL CHURCH,,CHRISTIAN,301 A STREET SOUTHEAST,399848.75,135615.90625,CHURCHES,1,,
-76.94781922307007,38.883139064856024,755,OUR LADY QUEEN OF PEACE CHURCH,OLQPDC.ORG,CHRISTIAN,3800 ELY PLACE SOUTHEAST,404527.625,135034.03125,CHURCHES,1,,
-76.999275573211335,38.882524337854079,756,PLEASANT LANE BAPTIST CHURCH,,CHRISTIAN,501 E STREET SOUTHEAST,400063.0625,134964.5,CHURCHES,1,,
-77.020694232975529,38.975625747501873,757,TRINITY EPISCOPAL CHURCH,TRINITYCHURCHDC.ORG,CHRISTIAN,7005 PINEY BRANCH ROAD NORTHWEST,398207,145299.765625,CHURCHES,1,,
-77.020270877174326,38.876057806242322,758,SAINT AUGUSTINES EPISCOPAL CHURCH,STAUGUSTINESDC.ORG,CHRISTIAN,555 WATER STREET SOUTHWEST,398241.21875,134246.859375,CHURCHES,1,,
-77.019226328463901,38.910931611296881,759,THIRD BAPTIST CHURCH,,CHRISTIAN,1546 5TH STREET NORTHWEST,398332.6875,138118.109375,CHURCHES,1,,
-77.023796255332456,38.911425021579767,760,ANSAARU ALLAH COMMUNITY CHURCH,,ISLAMIC,818 RHODE ISLAND AVENUE NORTHWEST,397936.34375,138172.96875,MOSQUES,1,,
-77.031594155784902,38.91167274021624,761,JOHN WESLEY AFRICAN METHODIST EPISCOPAL ZION CHURCH,,CHRISTIAN,1615 14TH STREET NORTHWEST,397260.0625,138200.671875,CHURCHES,1,,
-77.036030985864784,38.910912908701363,762,BET MISHPACHAH,BETMISH.ORG,JEWISH,1529 16TH STREET NORTHWEST,396875.21875,138116.46875,SYNAGOGUES,1,,
-77.035689637441564,38.931088520804423,763,SHRINE OF THE SACRED HEART,SACREDHEARTDC.ORG,CHRISTIAN,3211 SACRED HEART WAY NORTHWEST,396905.6875,140356.125,CHURCHES,1,,
-77.016407886417994,38.965603202463456,764,MOUNT HEBRON BAPTIST CHURCH,,CHRISTIAN,6218 3RD STREET NORTHWEST,398578.21875,144187.09375,CHURCHES,1,,
-77.048288252333876,38.915607560146498,765,AMERICAN FAZAL MOSQUE,AHMADIYYA.US,ISLAMIC,2141 LEROY PLACE NORTHWEST,395812.40625,138638.109375,MOSQUES,1,,
-76.998744311486831,38.900875939725445,766,CALVARY EPISCOPAL CHURCH,CALVARYDC.NET,CHRISTIAN,820 6TH STREET NORTHEAST,400109.125,137001.671875,CHURCHES,1,,
-76.927718545084829,38.890544210127167,767,CAPITAL VIEW BAPTIST CHURCH,CAPVBC.ORG,CHRISTIAN,5201 AMES STREET NORTHEAST,406271,135857.25,CHURCHES,1,,
-76.999066805186089,38.903524922105916,768,ENON BAPTIST CHURCH,ENONBAPTISTDC.ORG,CHRISTIAN,505 L STREET NORTHEAST,400081.15625,137295.734375,CHURCHES,1,,
-77.01115901608442,38.910897455809035,769,EBENEZER BAPTIST CHURCH,,CHRISTIAN,46 Q STREET NORTHWEST,399032.375,138114.203125,CHURCHES,1,,
-77.037190801096969,38.908446159418382,770,FIRST BAPTIST CHURCH OF WASHINGTON DISTRICT OF COLUMBIA,FIRSTBAPTISTDC.ORG,CHRISTIAN,1328 16TH STREET NORTHWEST,396774.5,137842.6875,CHURCHES,1,,
-77.019626125684425,38.973090708616787,771,BRIGHT PEARL ZEN GROUP OF WASHINGTON,,BUDDHIST,6813 FIFTH STREET,398299.5,145018.328125,TEMPLES,1,,
-76.982924766855461,38.883887628640828,772,KAGYU DRUPGYU CHODZONG,,BUDDHIST,1519 D STREET SOUTHEAST,401481.71875,135115.96875,TEMPLES,1,,
-76.975479245774238,38.929066285472423,773,SAINT FRANCIS DE SALES CATHOLIC CHURCH,,CHRISTIAN,2015 RHODE ISLAND AVENUE NORTHEAST,402126.34375,140131.328125,CHURCHES,1,,
-77.00388056459127,38.885813083955405,774,SAINT PETERS ON CAPITOL HILL,,CHRISTIAN,313 2ND STREET SOUTHEAST,399663.53125,135329.578125,CHURCHES,1,,
