OBJECTID,CJRTRACTBLOCK,CNT_CJRTRACTBLOCK,SHAPE_Length,SHAPE_Area
5039,7605 7002,1,205.062638,2587.415465
5040,7503 3000,1,543.265357,16987.211024
5041,9902 2008,1,642.794205,22571.544578
5042,7503 3001,1,540.879327,17017.86745
5043,7605 7004,1,777.128784,25223.774694
5044,7605 7014,1,508.945731,16017.253781
5045,7605 7009,1,631.807521,24607.515503
5046,7605 7013,1,515.234082,13703.278087
5047,9902 2003,1,479.775464,10020.647131
5048,7503 3002,1,490.290513,14454.061443
5049,7604 5005,1,402.865178,9714.975465
5050,7605 7006,1,500.43584,13716.348246
5051,7601 5019,1,478.277504,11701.937601
5052,7601 5018,1,550.286672,14319.359587
5053,7605 7012,1,211.404448,2096.232928
5054,9902 2004,1,1026.875401,39075.822478
5055,7604 5012,1,765.794914,29444.126102
5056,9902 2005,1,853.640843,26658.104779
5057,7604 5004,1,421.192255,10341.027493
5058,9901 5016,1,695.656926,25041.170615
5059,7601 5016,1,476.577469,11978.740511
5060,7601 5017,1,638.644707,17841.693666
5061,7605 7011,1,426.963086,11117.192102
5062,7601 4016,2,240.581029,2347.483566
5063,7605 7010,1,521.174733,16430.820796
5064,7605 7005,1,904.109037,31519.286681
5065,7605 7001,3,2193.675042,199356.198968
5066,7605 7000,1,514.846466,16350.91879
5067,7601 5015,2,465.863481,13361.886627
5068,9902 2002,1,634.961465,20719.397597
5069,7601 5014,1,268.181722,2896.951368
5070,7604 3011,1,358.211392,8086.50323
5071,7604 3012,1,1199.300021,69729.701243
5072,7604 5001,2,1352.839087,84717.751061
5073,9902 2006,1,817.578313,26352.231031
5074,7601 5009,3,300.562325,4657.76201
5075,7601 5008,1,472.518792,11411.378243
5076,7601 4015,1,370.033879,8073.555735
5077,7601 5007,1,640.473545,17281.657593
5078,7601 3006,1,552.338544,14239.612273
5079,7601 2012,1,625.597599,16601.479622
5080,9902 2001,1,679.554851,23310.203997
5081,7604 5003,1,402.409389,6885.690192
5082,7401 1004,3,355.747273,7968.122651
5087,7604 3002,1,767.28942,25730.997958
5090,7604 1007,1,933.098153,41895.24803
5097,7604 3010,1,582.627464,18026.943264
5100,9902 1014,1,859.420688,30933.580087
5101,9902 1013,1,445.327312,9601.136121
5102,9902 1015,1,765.961853,21981.030602
5107,9901 5015,1,1054.815244,39651.619097
5108,9901 4000,1,1355.902687,68273.960914
5109,9902 1012,1,505.996524,13854.884437
5110,9901 4005,1,767.756978,28022.644951
5112,9902 2000,1,1051.035497,70720.881976
5128,9902 1005,1,691.143202,30376.161337
5129,9902 1006,1,274.198436,3683.141549
5131,7604 3000,1,2502.259016,154667.108292
5133,9901 5011,1,538.2064,16423.391612
5137,9901 5014,1,1556.357991,85453.173628
5140,9901 5013,1,566.115065,15471.900575
5141,9902 1007,2,1095.577724,64541.592168
5151,9901 5012,1,792.861351,29024.533925
5153,9902 1008,1,480.993815,13008.634071
5156,9902 1009,1,457.568793,12266.747918
5158,9902 1010,1,186.42425,1585.410186
5160,7707 3001,1,550.394438,14434.357028
5161,7707 3000,1,718.82447,22098.717445
5165,9902 1003,2,3273.270025,617489.836963
5168,9907 2012,1,581.645919,17829.092851
5172,9907 2009,1,375.734042,8453.049989
5173,9905 3003,1,547.666706,15052.9483
5184,9902 1004,2,2508.043102,144182.747644
5191,9902 1011,1,175.55228,1510.264838
5195,9902 1000,1,534.728136,16444.669571
5205,7707 2012,1,412.643535,6586.363763
5206,9902 1001,2,462.130398,9880.283355
5216,9901 5008,1,784.956167,24071.299435
5222,7707 1010,1,403.03795,7331.29769
5223,7707 2009,1,434.213026,11075.494442
5224,7707 2010,1,510.336805,13946.840365
5225,7707 3012,1,250.705421,2646.536459
5226,7707 2011,1,451.805754,12081.977664
5227,9902 1002,1,616.522362,20236.278342
5236,9901 5009,3,3516.707278,292765.204308
5237,7707 1009,1,535.187916,14133.401129
5241,9901 5007,1,796.752816,25062.972575
5247,7707 3010,1,580.160997,15761.201927
5249,7707 1008,2,663.398256,21915.144811
5250,7707 2007,1,524.486143,14458.038473
5251,7707 2008,1,535.647696,15591.582962
5252,7707 3011,1,679.305904,21431.807861
5253,7707 2006,1,545.015971,16096.525676
5254,7707 3009,1,608.14094,17809.428313
5276,7707 1007,1,589.810664,17184.086897
5280,7707 2003,1,711.802211,22857.196853
5281,7707 1004,1,438.584625,11475.430387
5282,7707 2004,1,704.727688,21427.610778
5283,7707 2005,1,737.171463,24149.014985
5284,7707 3008,1,775.042809,24420.986284
5285,7707 3007,1,743.189468,24712.906494
5286,7707 1005,1,1358.956216,57141.334323
5287,7707 1006,1,756.531594,27266.375492
5291,7707 3005,1,529.725729,13221.952086
5292,7707 2002,1,125.461195,572.611003
5295,7707 3003,1,463.300412,10648.591046
5297,7707 3004,1,1315.761407,64426.602273
5298,7707 2001,1,744.930729,24159.270781
5302,7707 1001,1,541.175795,16485.773901
5303,7707 3006,1,657.408067,20904.761317
5305,7707 1002,1,814.674054,29389.629593
5306,7707 3002,1,376.763452,7407.007119
5308,7707 2000,1,716.18245,23460.247442
5319,9905 3007,1,144.808121,1281.27726
5322,7707 1003,1,951.208771,51597.597188
5323,9907 2011,1,574.978865,15989.972626
5325,9905 3006,1,554.209453,14818.940627
5326,7707 1000,3,1948.047957,120935.583438
5328,9901 5001,2,3606.57808,569839.593575
5329,9905 2008,1,405.626906,5854.78249
5330,9907 2006,1,561.837475,19018.66131
5333,9907 2005,1,878.439753,43947.145326
5335,9905 3004,1,527.777506,12857.111902
5336,9907 2010,1,909.373788,42846.200036
5338,9905 3005,1,549.080458,15130.816739
5339,9905 2007,1,344.12555,6590.544871
5342,9905 3002,1,549.058676,15013.858091
5343,9905 2006,1,446.104871,10923.099719
5344,9907 2004,1,960.09883,58462.21559
5345,9907 2007,1,639.76817,20664.343311
5346,9907 2008,1,532.138167,12287.014089
5347,9904 3001,2,1180.74092,82261.779996
5348,9905 3000,1,543.987412,14874.802045
5349,9907 2002,1,708.522169,22997.18245
5350,9904 4007,1,548.627469,15036.400571
5351,9905 4008,1,701.118875,30231.369256
5352,9904 6009,1,376.854147,7875.25561
5353,7703 3007,2,987.528911,49155.362195
5354,7703 1005,1,717.668223,25477.937811
5355,7703 1006,1,474.919061,11557.478391
5356,7703 2004,1,711.988475,27305.208408
5357,9905 4009,1,549.029019,15106.783943
5360,9905 2003,1,253.415845,2514.172006
5362,9904 4006,1,548.143393,15040.272878
5371,9905 4007,1,548.82766,15084.337256
5372,9904 6008,1,636.656755,14051.978099
5373,9904 6006,1,515.826681,13137.424501
5374,9907 2001,1,615.945245,17760.994423
5375,9905 2002,1,647.829619,20188.064326
5376,9905 4006,1,549.761009,15149.148434
5377,7703 1003,1,339.282187,7042.231359
5378,7703 1004,1,617.827692,19078.62544
5379,9905 2001,1,833.656625,27200.749806
5381,9904 6007,1,1886.822678,76182.280294
5382,9904 4005,1,548.998113,15154.914568
5383,7708 2007,1,579.54511,17673.895463
5385,9905 4004,1,549.083796,15121.717435
5390,9905 4005,1,548.286212,15088.459665
5391,7703 2000,3,1753.847324,112917.651203
5392,9905 2000,2,1016.604485,35978.448391
5394,7703 1002,1,919.560917,32285.87136
5395,9907 2000,1,2323.938312,154074.521063
5397,9904 4004,1,547.261561,14993.013998
5399,9905 4000,1,560.463421,15770.705015
5401,7708 2008,1,534.986735,15185.780663
5403,7703 3005,2,1054.111701,46269.435269
5404,7703 2001,1,1006.052168,43665.258825
5405,9904 6005,1,708.626389,31009.034194
5406,9905 4001,1,549.370792,15116.016412
5409,9904 4003,1,551.48671,15262.372449
5410,9905 4003,1,405.580892,6568.795185
5411,9903 5007,1,482.919745,12765.826837
5414,7703 3004,1,238.452497,2353.179198
5418,7703 3003,1,350.406643,6975.678796
5419,7708 1006,1,381.865737,8517.104691
5424,9906 1005,1,941.161049,40374.809206
5426,9903 5006,1,475.739312,12825.307488
5427,9904 6004,1,570.884827,15504.251727
5428,9905 4002,1,556.190046,15067.003684
5430,7703 3006,2,1695.44982,115748.538759
5431,9904 4002,1,547.9811,15064.768458
5432,9906 1007,1,698.922564,19314.579522
5433,7703 3002,1,1751.323495,85900.715314
5434,9906 1006,1,1039.649825,43538.306891
5435,9904 6003,1,554.340509,15429.12699
5436,9905 4011,1,494.606885,11151.930796
5437,9906 1004,2,761.375073,26281.618533
5438,9903 1002,1,930.803748,46836.519872
5441,9905 4012,1,172.161824,1264.79949
5446,9904 4001,1,549.412108,15079.15153
5447,7708 1004,1,602.13244,21143.274706
5449,7703 3001,1,451.286446,10731.737454
5450,9906 1008,1,850.265437,27905.434997
5452,9904 6002,1,559.34814,15515.442103
5455,9904 4000,1,504.906161,9580.060707
5457,7708 1005,1,604.525827,17445.624349
5458,7703 3000,2,698.766224,23702.305536
5459,9903 5002,1,907.418917,32400.622687
5460,9903 5001,1,936.613306,34434.294021
5461,9903 5000,2,902.739246,46899.121544
5462,9904 6001,1,568.480508,16945.810159
5463,9906 1000,1,714.542057,25476.72663
5464,9903 5003,1,828.571867,27964.961835
5465,9904 6000,1,368.462545,2866.241679
5466,9903 5004,1,663.730088,19849.532196
5467,9903 5005,1,757.295539,24928.347143
5468,7708 1000,1,554.206366,7600.799673
5469,9903 1001,1,1283.444258,55728.554074
5472,9906 1003,1,651.378472,20862.785928
5473,9903 1000,1,1150.00487,61194.457526
5474,7703 1000,1,865.713723,29878.128525
5475,9906 1002,1,611.691053,18374.218997
5476,9906 1001,1,750.913634,25817.948947
5480,7703 1001,1,2186.364368,241203.278619
5484,7703 2002,5,1567.55775,99724.999491
5487,7703 2003,1,461.354284,4630.876973
5493,7804 3013,1,103.530765,568.092944
5496,7803 3009,1,569.084684,10851.108364
5497,7804 3014,1,249.394634,3565.925071
5498,7804 3019,1,491.607522,11669.051871
5499,9603 2007,1,341.554796,2371.180179
5500,7804 3020,1,294.984998,5845.335562
5503,9603 2009,3,347.985046,7126.50374
5504,9603 3005,1,721.948937,24284.448168
5505,7808 4014,1,772.963798,30669.506451
5506,7808 4013,1,556.969334,18670.761911
5507,7804 3012,1,588.173577,20491.525561
5508,7804 3011,1,400.335942,10160.452343
5509,7804 3015,1,265.050974,4125.752687
5510,7804 3016,1,273.108367,3518.402287
5512,9603 2006,3,765.251531,31882.704591
5513,9603 1003,1,549.084498,18051.04629
5514,7808 2018,1,775.223258,33022.094267
5522,7808 3009,1,931.645781,48579.230194
5524,7808 2017,2,624.379279,22318.325609
5526,7808 4009,1,718.731684,23505.476523
5527,7804 3009,1,338.306084,5683.792484
5528,7804 3010,1,432.545885,11534.535034
5529,7804 3008,1,460.703936,13034.730879
5530,7803 3007,1,544.014612,15570.709307
5531,7804 3017,1,501.253413,14151.687615
5532,7804 3000,1,608.368243,22133.332816
5533,7808 4010,1,575.079589,19994.611181
5534,7803 3008,1,575.629578,17577.005115
5535,7804 3018,1,517.829434,14763.822248
5536,9603 2004,1,763.227574,30225.137436
5537,7803 3006,1,531.68425,15247.459288
5538,7803 3010,1,454.290015,11588.557113
5539,9603 1004,1,929.657403,54521.916659
5541,9603 1000,1,1265.401568,88046.656908
5542,9603 2008,1,494.953413,10789.585298
5543,9603 2005,2,691.07782,20521.575023
5544,7808 2013,2,639.588296,13723.695955
5554,7804 3001,2,408.769256,4337.234326
5555,7804 3002,1,351.130531,6178.548869
5557,7808 2012,1,174.055515,1035.455266
5558,9603 3003,1,656.129817,20210.843933
5559,7804 3003,1,392.943021,8951.998931
5560,7803 3011,1,417.796745,10469.050183
5561,9603 1006,1,254.458342,2996.937303
5562,9603 1005,1,592.354341,17334.231159
5565,7808 3010,1,475.578504,12730.122206
5566,7808 4011,1,568.856161,18082.644316
5567,7804 3004,1,535.896736,16434.891646
5568,7808 2014,1,522.749883,17315.02696
5569,7808 2010,1,443.270404,12206.203981
5570,7808 2011,1,442.454888,12224.50036
5571,7808 3008,2,916.736391,36781.439815
5572,9603 3004,1,765.484187,24930.514772
5573,9603 1002,1,555.357166,12886.490626
5574,7803 3005,1,401.566546,9813.379065
5576,7808 4008,1,553.252013,17958.112104
5577,7803 4007,1,519.054693,15274.102602
5578,7808 2016,2,1343.916494,55753.29772
5579,7803 3004,1,426.526425,10731.956434
5580,7808 2015,2,692.209462,19264.619976
5581,7803 3003,2,457.216571,12056.678903
5582,9603 2003,1,920.366615,35410.72536
5590,9603 3002,1,349.97847,7443.273516
5591,9604 4000,4,1251.824644,33510.855998
5592,7803 3002,1,406.202331,9682.50212
5593,9603 1001,2,854.444963,43872.692119
5596,9604 4004,1,535.150201,14978.741285
5605,7804 3005,1,502.497706,13300.403648
5606,9603 3001,1,351.278127,7589.490971
5607,7804 2010,1,483.091338,12847.284753
5608,7808 4012,1,549.324372,16932.320478
5609,7808 3007,1,758.936533,22558.374929
5610,9603 2002,1,655.19464,15300.691912
5611,7803 4006,1,870.04765,30899.675563
5612,7808 3006,1,790.040067,24223.515933
5613,9603 1007,1,672.674284,24482.136595
5614,7808 2000,1,565.966613,16790.708306
5615,7808 3005,1,808.459041,24993.784646
5616,7803 3001,1,916.312513,29274.183681
5618,7808 3004,1,552.878703,15861.710103
5619,7808 2001,1,545.942023,18684.213044
5620,7808 2009,1,579.615326,20409.888481
5621,7808 2008,1,587.434066,20829.572274
5622,7808 2007,1,588.538341,20853.797214
5623,7808 2006,1,571.092123,19921.510618
5624,9603 2000,1,610.833643,22691.978029
5625,7804 2009,1,828.319308,32387.957414
5626,7808 4006,1,1240.073385,55777.934198
5627,9603 3000,1,2011.469969,96723.63714
5633,9901 5000,1,2688.042947,361998.683416
5636,9905 3001,1,549.392983,15164.870155
5639,9907 2003,1,1085.661623,32575.734797
5640,9905 2005,1,552.614266,14855.333846
5641,7703 2005,1,520.332379,15626.41043
5642,9904 3000,1,548.481586,15154.881338
5643,9904 6010,1,264.85709,3642.407171
5652,9905 4010,1,549.944145,15165.047082
5653,9905 2004,1,658.891135,18802.898075
5659,7304 1004,1,927.25178,44713.646963
5660,7304 1003,1,634.653449,23455.149628
5661,7304 1002,1,1474.834605,130258.45129
5662,7403 1006,1,466.678169,11929.473695
5663,7403 1005,1,532.261363,17616.404759
5664,7404 2007,1,649.027809,17914.680729
5665,7404 2006,1,730.250148,31069.627495
5666,7404 1005,1,1077.826627,49563.399285
5667,7404 2005,1,910.370437,42367.22071
5668,7404 2003,1,927.430364,31811.787786
5669,7404 2000,2,2796.593155,124972.274677
5670,7404 1000,1,2260.935675,209388.907696
5671,7407 1000,3,2280.947421,137813.866199
5672,7406 4001,2,2795.375721,194945.286591
5674,7404 2002,2,2257.35978,168488.256219
5083,7601 2011,2,386.001944,8886.312991
5084,9901 4006,1,407.000388,9658.064752
5085,7604 5002,1,434.937798,6573.862162
5086,7601 3005,3,548.457205,11943.939036
5088,7601 4014,1,390.313055,8663.171109
5089,7601 4012,1,65.516239,166.939155
5091,7601 2009,1,666.970187,18201.712144
5092,7604 1006,1,581.641669,19118.804275
5093,7601 3004,1,551.683923,19613.142005
5094,7601 3007,1,552.615165,14187.681597
5095,7601 4013,1,462.122906,9784.788121
5096,7604 3003,1,384.307922,9177.91039
5098,7604 3009,1,373.031188,8581.705895
5099,7601 2010,1,331.797762,4601.073093
5103,7601 5010,3,388.567524,8268.202479
5104,7601 5011,2,153.319718,833.61141
5105,7601 3003,1,336.561773,4527.355193
5106,7601 2008,1,288.001734,3493.316038
5111,7604 3001,1,869.689828,24690.12118
5113,7601 4011,1,285.010702,3239.135104
5114,7601 3002,1,478.257747,13825.859584
5115,7601 3001,1,455.318491,12226.304214
5116,7601 4007,1,442.952986,11142.16618
5117,7601 4006,1,534.146176,17831.937175
5118,7604 1004,2,623.240655,24085.453036
5119,7601 4009,1,513.999003,15591.776289
5120,7601 2006,1,622.89352,23927.652144
5121,7604 1005,1,488.642371,14542.532731
5122,7601 4008,1,429.03873,10428.435354
5123,7604 3004,1,458.739071,12464.787506
5124,7604 3008,1,446.517228,11637.570901
5125,7601 2004,1,549.020223,19288.192049
5126,7601 2005,1,237.144689,2381.518262
5127,7604 3007,1,459.318163,12579.331319
5130,7601 5012,2,587.231223,21260.644127
5132,9901 6012,1,678.357123,22123.223968
5134,7601 5006,1,1202.508246,56911.472494
5135,7601 3000,1,305.198973,3648.093843
5136,7601 2003,1,252.701802,2720.868991
5138,7604 1003,1,515.579929,14824.110092
5139,7601 2007,1,563.609175,16976.866865
5142,7604 3005,1,514.66706,14069.531148
5143,9901 6011,1,573.578163,17800.836134
5144,7709 5013,1,100.482508,590.422018
5145,7709 5012,1,438.262565,9383.711639
5146,9901 6010,1,884.705105,24849.534665
5147,7601 4010,1,570.388529,20321.215961
5148,7601 4005,1,480.983,13066.754475
5149,7601 4000,1,614.205353,22972.918835
5150,9901 4002,1,975.787363,46257.247154
5152,7601 2002,1,521.523244,15330.730235
5154,7604 3006,1,499.377868,13503.843549
5155,9901 4003,1,807.812444,25329.823628
5157,7601 2001,1,426.948847,11543.942527
5159,7100 2002,1,226.684298,2638.465484
5162,6900 2010,1,230.344829,2680.645565
5163,6804 1996,2,1700.908651,72276.677665
5164,7709 4001,1,232.676715,3213.651757
5166,7709 4999,1,1920.96011,81922.295647
5167,6900 2011,1,479.505981,12274.130992
5169,6802 3007,1,485.681453,13811.710485
5170,6900 2008,1,434.335855,9381.083632
5171,6900 2009,1,499.213657,9723.242896
5174,6802 3002,1,532.765548,18396.860233
5175,6802 2004,1,462.712347,12261.929467
5176,6900 2007,1,306.175174,3757.340446
5177,6802 2005,1,327.123275,3984.595513
5178,6900 2005,1,468.44705,10378.527834
5179,6900 2004,1,701.092011,31743.630555
5180,6900 2006,1,622.487136,24372.29345
5181,7708 2016,1,448.635406,11754.218807
5182,7708 2017,1,745.318873,24465.376192
5183,7604 1000,1,620.173148,20784.833496
5185,7601 4004,1,717.867661,29666.925393
5186,7709 5009,1,421.236113,11096.180417
5187,7709 5010,1,492.402958,14758.353943
5188,9901 6009,1,944.328235,34384.670739
5189,7709 5008,1,306.546376,4486.59527
5190,7601 4001,1,400.281719,7192.163208
5192,7601 4003,1,339.543895,7098.217317
5193,9901 4001,1,1207.102366,45307.464094
5194,7601 2000,2,555.583184,16816.060166
5196,7601 1007,1,715.769768,27440.78405
5197,7601 4002,1,469.111311,11817.365695
5198,7604 1001,2,705.053922,31117.568096
5199,7601 5004,1,275.243769,2984.357854
5200,7601 1006,1,305.084246,4286.721515
5201,7709 5011,1,482.907211,14017.88005
5202,7601 1000,2,223.58725,2911.243234
5203,7604 1002,1,181.178367,1060.483155
5204,9901 6008,1,983.13038,42199.710588
5207,7601 1005,1,766.081545,18830.401607
5208,7601 1004,1,589.473414,19043.234581
5209,7601 1003,1,506.658797,11412.094072
5210,7709 5007,2,504.925279,12538.119673
5211,9901 4004,1,870.863833,25363.706595
5212,7709 4017,2,341.371114,7002.435168
5213,7601 1001,1,566.713284,17832.981177
5214,7601 1002,1,510.19873,13294.309953
5215,9901 6006,1,406.746304,10086.476143
5217,7709 5005,1,606.361355,21778.183554
5218,7709 5004,1,463.556228,12684.522122
5219,9901 6007,1,599.536034,18423.42565
5220,7601 5000,1,437.463495,3263.346919
5221,7601 5005,5,2568.446766,62505.280793
5228,7709 4016,2,746.068602,18627.320078
5229,7709 5006,2,609.2733,19732.663572
5230,7709 5003,1,351.956546,4448.031045
5231,7709 5002,1,321.088036,5573.865589
5232,7601 5001,3,538.345542,12508.718069
5233,7709 4015,1,552.376913,16084.261235
5234,9901 6004,1,289.300716,4013.879476
5235,9901 6005,1,793.126363,18966.654925
5238,9901 5010,1,463.76849,13568.802526
5239,7601 5003,3,2797.441785,226722.771052
5240,7709 5001,1,570.363668,16728.199482
5242,7601 5002,4,2875.413514,34977.306842
5243,7709 4014,1,575.307817,18925.123847
5244,7709 5000,1,288.996189,4413.647017
5245,9901 6003,1,607.746134,13954.188297
5246,9901 5017,1,522.972693,13545.8264
5248,9901 5006,1,575.940086,17075.528209
5255,7100 3001,6,1506.002693,99853.649406
5256,7709 4013,1,530.264643,14080.814991
5257,7601 5999,1,2627.246967,142822.755266
5258,9901 6002,1,792.732116,27948.35218
5259,9901 6001,1,560.574876,15227.272346
5260,7709 4012,1,575.271428,16075.782397
5261,9901 5005,1,802.631849,26376.399352
5262,7100 3999,1,2473.2039,127125.12884
5263,7100 3000,1,2265.182765,49937.729783
5264,7100 3010,3,1987.721133,39362.123769
5265,9901 6000,1,407.12101,9976.046158
5266,9901 5004,1,582.529897,15953.404301
5267,7709 4009,1,720.559401,26412.106768
5268,7709 4008,8,1691.503012,60067.76859
5269,7709 4010,1,536.575364,17173.107291
5270,7709 4023,1,364.252631,8171.068717
5271,7100 3006,1,506.926972,15573.888774
5272,7100 3004,4,1422.711707,50956.234621
5273,7100 3005,1,672.347795,23569.828911
5274,7100 3007,1,440.780045,7483.543143
5275,9901 5003,1,320.515238,6054.30738
5277,7709 4011,1,420.331696,10128.904777
5278,7709 4022,1,264.276142,4134.479216
5279,7100 3009,4,684.716772,16915.873241
