X,Y,OBJECTID,BLKGRP,BLOCK,GEOID,GEOID10,ALAND10,AWATER10,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,OP000001,OP000002,OP000003,OP000004,P0020002,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,OP00005,OP00006,OP00007,OP00008,P0030001,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,OP00009,OP00010,OP00011,OP00012,P0040002,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,OP000013,OP000014,OP000015,OP000016,H0010001,H0010002,H0010003,ACRES,SQMILES,ORIG_FID
-77.042546720497484,38.914470290214155,4161,0042022,2007,110010042022007,110010042022007,12652,0,244,235,181,20,2,25,0,7,2,2,6,0,29,163,20,0,24,0,1,1,1,6,0,236,180,19,1,21,0,6,2,2,6,0,27,162,19,0,20,0,1,1,1,6,0,185,174,11,3.12604403,0.00488444,2362
-77.032952351486486,38.919518325631145,4162,0043001,1000,110010043001000,110010043001000,13852,0,150,144,122,11,0,6,0,5,4,2,0,0,24,104,11,0,6,0,0,4,1,0,0,140,116,9,0,6,0,5,2,2,0,0,21,101,9,0,6,0,0,2,1,0,0,66,64,2,3.42244204,0.00534757,2363
-77.03326268481112,38.918659599196182,4163,0043001,1001,110010043001001,110010043001001,27029,0,405,390,117,151,1,17,0,104,3,1,3,0,164,75,150,1,10,0,1,1,0,3,0,328,107,122,1,13,0,72,3,1,2,0,122,72,121,1,8,0,1,1,0,2,0,186,167,19,6.67832805,0.01043489,2364
-77.034878334392076,38.918433935605222,4164,0043001,1002,110010043001002,110010043001002,4379,0,124,122,80,34,0,6,0,2,0,1,1,0,9,73,34,0,6,0,0,0,1,1,0,124,80,34,0,6,0,2,0,1,1,0,9,73,34,0,6,0,0,0,1,1,0,105,101,4,1.08197662,0.00169059,2365
-77.035732515641499,38.918708708602836,4165,0043001,1003,110010043001003,110010043001003,15262,0,486,469,385,34,0,43,2,5,8,2,8,1,45,351,32,0,43,2,0,6,2,8,1,479,381,34,0,43,2,4,7,2,8,1,42,347,32,0,43,2,0,6,2,8,1,367,356,11,3.77102398,0.00589222,2366
-77.036163256023983,38.917761366960377,4166,0043001,1004,110010043001004,110010043001004,5305,0,81,79,70,9,0,0,0,0,0,0,2,0,7,63,9,0,0,0,0,0,0,2,0,75,69,4,0,0,0,0,0,0,2,0,6,63,4,0,0,0,0,0,0,2,0,58,57,1,1.31070719,0.00204798,2367
-77.035300561034234,38.917500024305959,4167,0043001,1005,110010043001005,110010043001005,15779,0,326,320,235,56,5,19,0,5,3,0,4,0,30,216,55,1,19,0,0,3,0,4,0,316,232,53,3,19,0,4,2,0,4,0,26,214,52,1,19,0,0,2,0,4,0,233,216,17,3.89873849,0.00609178,2368
-77.033243367117564,38.917563423094322,4168,0043001,1006,110010043001006,110010043001006,27697,0,389,382,30,325,8,4,0,15,4,4,2,2,20,28,323,8,4,0,0,4,3,1,2,316,30,263,5,4,0,7,4,4,2,2,12,28,261,5,4,0,0,4,3,1,2,250,249,1,6.84347853,0.01069294,2369
-77.035513988337058,38.916652560946311,4169,0043001,1007,110010043001007,110010043001007,13429,0,101,96,84,8,0,4,0,0,3,2,1,0,9,77,6,0,4,0,0,3,2,1,0,98,82,7,0,4,0,0,3,2,1,0,7,76,6,0,4,0,0,3,2,1,0,62,57,5,3.31805408,0.00518446,2370
-77.032931859763949,38.916286736033747,4170,0043002,2000,110010043002000,110010043002000,26818,0,273,146,63,15,2,6,0,60,0,0,0,0,79,44,15,1,6,0,2,0,0,0,0,114,59,14,2,6,0,33,0,0,0,0,48,43,14,1,6,0,2,0,0,0,0,167,74,14,6.62624441,0.01035351,2371
-77.03422258659252,38.916310234953023,4171,0043002,2001,110010043002001,110010043002001,8658,0,99,219,43,147,0,8,0,21,3,0,0,0,32,38,144,0,8,0,2,1,0,0,0,198,42,125,0,8,0,17,3,0,0,0,27,38,122,0,8,0,2,1,0,0,0,58,119,18,2.13917099,0.00334245,2372
-77.035524537309769,38.915938624724014,4172,0043002,2002,110010043002002,110010043002002,13561,0,178,172,148,14,0,7,0,3,1,2,4,0,10,140,14,0,7,0,1,1,2,4,0,169,144,14,0,7,0,2,1,2,0,0,10,136,14,0,7,0,0,1,2,0,0,120,111,9,3.35078203,0.0052356,2373
-77.035524542292833,38.915210796817711,4173,0043002,2003,110010043002003,110010043002003,14006,0,143,140,115,9,1,9,0,6,0,1,2,0,20,102,9,1,8,0,0,0,1,2,0,135,111,9,1,9,0,2,0,1,2,0,16,98,9,1,8,0,0,0,1,2,0,104,88,16,3.46066568,0.00540729,2374
-77.033250824142542,38.915209502739245,4174,0043002,2004,110010043002004,110010043002004,18421,0,127,122,98,13,0,10,0,1,4,3,1,0,3,96,13,0,10,0,0,4,3,1,0,119,93,13,0,8,0,1,3,3,1,0,3,91,13,0,8,0,0,3,3,1,0,75,70,5,4.55146737,0.00711167,2375
-77.033247437415625,38.914469924894632,4175,0043002,2005,110010043002005,110010043002005,18430,0,148,144,111,23,0,10,0,0,3,1,1,1,9,104,23,0,10,0,0,1,1,1,1,138,105,20,0,9,0,0,3,1,1,1,9,98,20,0,9,0,0,1,1,1,1,83,80,3,4.55362507,0.00711504,2376
-77.035526930061707,38.914470528701827,4176,0043002,2006,110010043002006,110010043002006,14020,0,225,219,148,52,1,8,0,10,2,2,6,0,31,131,51,0,8,0,0,1,1,4,0,214,144,46,1,8,0,10,2,2,5,0,29,128,45,0,8,0,0,1,1,4,0,150,134,16,3.46413191,0.00541271,2377
-77.025596069984431,38.919668039204112,4177,0044001,1000,110010044001000,110010044001000,8276,0,87,85,46,37,0,2,0,0,2,0,0,1,1,45,37,0,2,0,0,2,0,0,1,81,43,34,0,2,0,0,2,0,0,1,1,42,34,0,2,0,0,2,0,0,1,50,44,6,2.0447211,0.00319488,2378
-77.026531288997191,38.919945027551741,4178,0044001,1001,110010044001001,110010044001001,15121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73615864,0.00583775,2379
-77.027559171909246,38.919966200748128,4179,0044001,1002,110010044001002,110010044001002,15645,0,180,174,82,67,3,6,0,16,2,1,1,1,55,55,60,2,6,0,0,1,1,0,1,171,80,60,3,6,0,16,2,1,1,1,54,54,53,2,6,0,0,1,1,0,1,130,118,12,3.86566142,0.0060401,2380
-77.028457507260015,38.91994091299,4180,0044001,1003,110010044001003,110010044001003,10764,0,131,129,83,35,1,5,0,5,0,0,2,0,10,78,35,1,5,0,0,0,0,2,0,125,83,29,1,5,0,5,0,0,2,0,10,78,29,1,5,0,0,0,0,2,0,67,66,1,2.6596906,0.00415577,2381
-77.029224560202053,38.919897511839231,4181,0044001,1004,110010044001004,110010044001004,10785,0,114,110,81,18,0,7,0,4,2,0,4,0,8,77,17,0,7,0,1,2,0,4,0,107,75,18,0,7,0,4,1,0,3,0,8,71,17,0,7,0,1,1,0,3,0,59,56,3,2.66468627,0.00416357,2382
-77.030715169462084,38.919748154292755,4182,0044001,1005,110010044001005,110010044001005,24717,0,69,64,43,17,0,4,0,0,1,0,4,0,6,39,15,0,4,0,0,1,0,4,0,65,42,17,0,4,0,0,0,0,2,0,6,38,15,0,4,0,0,0,0,2,0,21,19,2,6.10707852,0.00954231,2383
-77.030788969268556,38.918655651421282,4183,0044001,1006,110010044001006,110010044001006,24024,0,535,527,410,50,1,48,0,18,4,2,5,0,42,383,50,1,48,0,3,4,2,5,0,521,399,50,1,47,0,18,4,2,3,0,42,372,50,1,47,0,3,4,2,3,0,370,348,22,5.93584465,0.00927476,2384
-77.029231294343759,38.918657504640152,4184,0044001,1007,110010044001007,110010044001007,8040,0,94,94,77,7,1,7,0,2,0,0,0,0,4,75,7,1,7,0,0,0,0,0,0,89,74,6,1,6,0,2,0,0,0,0,3,73,6,1,6,0,0,0,0,0,0,50,50,0,1.98662208,0.0031041,2385
-77.028463788643037,38.91865264045191,4185,0044001,1008,110010044001008,110010044001008,7790,0,108,108,83,11,1,10,0,3,0,0,0,0,5,79,11,1,10,0,2,0,0,0,0,93,77,7,1,7,0,1,0,0,0,0,4,74,7,1,7,0,0,0,0,0,0,48,48,0,1.92472906,0.00300739,2386
-77.027561171303148,38.918655658434297,4186,0044001,1009,110010044001009,110010044001009,10830,0,137,129,101,15,0,13,0,0,3,1,3,0,4,99,15,0,13,0,0,3,1,2,0,128,97,14,0,11,0,0,2,2,2,0,4,95,14,0,11,0,0,2,1,2,0,77,75,2,2.67589165,0.00418108,2387
-77.026515661666551,38.918653915719929,4187,0044001,1010,110010044001010,110010044001010,10771,0,90,85,65,11,0,5,0,4,2,1,3,0,13,57,10,0,5,0,0,2,1,3,0,81,59,11,0,5,0,3,2,1,1,0,10,53,10,0,5,0,0,2,1,1,0,50,47,3,2.66126863,0.00415823,2388
-77.025361447165153,38.918937348792376,4188,0044001,1011,110010044001011,110010044001011,5933,0,22,40,28,10,0,2,0,0,0,2,0,0,3,25,10,0,2,0,0,0,2,0,0,41,28,9,0,2,0,0,0,2,0,0,3,25,9,0,2,0,0,0,2,0,0,15,25,1,1.46602666,0.00229067,2389
-77.025246532807174,38.918413230188712,4189,0044001,1012,110010044001012,110010044001012,8365,0,254,226,168,32,0,21,0,5,5,1,5,1,16,158,31,0,21,0,0,5,1,5,1,234,168,32,0,21,0,5,5,1,5,1,16,158,31,0,21,0,0,5,1,5,1,176,160,5,2.06686759,0.00322948,2390
-77.025473829630485,38.91762272344635,4190,0044001,1013,110010044001013,110010044001013,10738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65308128,0.00414544,2391
-77.024503937205168,38.917514488574895,4191,0044001,1014,110010044001014,110010044001014,11230,0,18,18,9,9,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,17,9,8,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,7,7,0,2.77480528,0.00433563,2392
-77.027562384167538,38.91756279557805,4192,0044001,1015,110010044001015,110010044001015,11239,0,224,222,166,36,1,17,0,2,1,1,0,0,11,158,35,1,17,0,0,1,1,0,0,216,161,34,1,16,0,2,1,1,0,0,11,153,33,1,16,0,0,1,1,0,0,155,147,8,2.77699831,0.00433906,2393
-77.02885499835223,38.917563610118542,4193,0044001,1016,110010044001016,110010044001016,16462,0,290,281,226,30,1,21,0,3,3,1,2,0,23,211,29,1,21,0,1,3,0,2,0,274,212,30,1,20,0,3,3,1,2,0,21,198,29,1,20,0,1,3,0,2,0,193,176,17,4.06751162,0.00635549,2394
-77.030787675686099,38.917564103833108,4194,0044001,1017,110010044001017,110010044001017,24979,0,377,365,285,44,0,29,0,7,4,3,9,0,25,267,44,0,28,0,1,4,3,9,0,373,284,43,0,28,0,7,4,3,8,0,25,266,43,0,27,0,1,4,3,8,0,284,267,17,6.17187354,0.00964355,2395
-77.02651499680816,38.917561666433606,4195,0044001,1018,110010044001018,110010044001018,11186,0,39,36,34,2,0,0,0,0,3,0,0,0,0,34,2,0,0,0,0,3,0,0,0,36,33,2,0,0,0,0,1,0,0,0,0,33,2,0,0,0,0,1,0,0,0,19,18,1,2.76395611,0.00431868,2396
-77.011383408287216,38.911460426266544,4196,0046001,1001,110010046001001,110010046001001,11231,0,126,124,40,73,0,0,0,11,2,2,0,0,25,26,71,0,0,0,2,2,2,0,0,108,36,63,0,0,0,7,2,2,0,0,17,26,61,0,0,0,2,2,2,0,0,61,53,8,2.77506168,0.00433603,2800
-77.010610601046523,38.910016986952314,4197,0046001,1002,110010046001002,110010046001002,22211,0,172,164,37,116,0,11,0,0,6,1,6,0,12,32,112,0,11,0,0,3,1,3,0,135,37,85,0,8,0,0,3,1,3,0,8,32,82,0,8,0,0,3,1,3,0,78,67,11,5.48793085,0.00857489,2801
-77.010609397540293,38.909110689020729,4198,0046001,1003,110010046001003,110010046001003,32083,0,147,145,31,111,0,2,0,1,2,0,2,0,10,25,108,0,2,0,0,2,0,2,0,133,31,97,0,2,0,1,2,0,2,0,10,25,94,0,2,0,0,2,0,2,0,92,81,11,7.92719711,0.01238625,2802
-77.010616374348203,38.907909719275274,4199,0046001,1004,110010046001004,110010046001004,39844,0,384,368,99,246,1,13,0,9,11,2,8,1,37,77,243,1,13,0,1,8,1,8,1,307,88,186,1,13,0,6,9,2,6,1,26,73,183,1,13,0,1,7,1,6,1,153,136,17,9.84476971,0.01538245,2803
-77.0112524200743,38.906918545491386,4200,0046001,1005,110010046001005,110010046001005,12898,0,144,142,32,98,1,9,0,2,2,2,0,0,2,32,98,1,9,0,0,2,2,0,0,130,32,84,1,9,0,2,2,2,0,0,2,32,84,1,9,0,0,2,2,0,0,63,53,10,3.18671144,0.00497924,2804
-77.013746959264935,38.911830622637709,4201,0046002,2000,110010046002000,110010046002000,40405,0,391,384,14,363,1,5,0,1,4,3,0,0,10,8,363,1,5,0,0,1,3,0,0,301,12,278,1,5,0,1,4,0,0,0,8,8,278,1,5,0,0,1,0,0,0,158,154,4,9.98329478,0.0155989,2805
-77.014712821321865,38.912910317283256,4202,0046002,2001,110010046002001,110010046002001,5921,0,105,100,47,47,0,4,0,2,4,0,0,0,29,27,41,0,4,0,0,4,0,0,0,80,37,32,0,4,0,2,4,0,0,0,17,27,28,0,4,0,0,4,0,0,0,55,45,10,1.46285398,0.00228571,2806
-77.015707734834635,38.913119978460628,4203,0046002,2002,110010046002002,110010046002002,9596,0,55,53,10,40,0,3,0,0,1,0,1,0,3,10,37,0,3,0,0,1,0,1,0,45,10,31,0,3,0,0,0,0,1,0,1,10,30,0,3,0,0,0,0,1,0,38,25,13,2.37097494,0.00370465,2807
-77.016877593953879,38.913322893679094,4204,0046002,2003,110010046002003,110010046002003,18517,0,114,110,64,44,0,2,0,0,3,0,2,0,9,57,42,0,2,0,0,3,0,2,0,105,58,41,0,2,0,0,3,0,2,0,7,53,39,0,2,0,0,3,0,2,0,61,55,6,4.57523932,0.00714881,2808
-77.017433604708032,38.914015784076547,4205,0046002,2004,110010046002004,110010046002004,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48828004,0.00076294,2809
-77.017669319058697,38.914300904206513,4206,0046002,2005,110010046002005,110010046002005,2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64349907,0.00100547,2810
-77.013675138739316,38.910758548848918,4207,0046002,2006,110010046002006,110010046002006,21479,0,258,253,69,174,0,6,0,4,1,0,2,0,13,62,174,0,6,0,0,1,0,2,0,212,65,132,0,6,0,4,1,0,2,0,11,60,132,0,6,0,0,1,0,2,0,117,98,19,5.30705886,0.00829228,2811
-77.015676707803436,38.910390774456772,4208,0046002,2007,110010046002007,110010046002007,14005,0,81,73,22,45,0,2,0,4,1,0,3,1,7,22,45,0,2,0,0,1,0,3,1,77,22,43,0,2,0,4,1,0,3,1,5,22,43,0,2,0,0,1,0,3,1,55,43,12,3.46030462,0.00540673,2812
-77.015676661877322,38.911870104166177,4209,0046002,2008,110010046002008,110010046002008,14118,0,96,93,37,53,0,3,0,0,0,0,1,2,2,35,53,0,3,0,0,0,0,1,2,78,32,40,0,3,0,0,0,0,1,2,2,30,40,0,3,0,0,0,0,1,2,41,35,6,3.48820738,0.00545032,2813
-77.016647254131044,38.911942097993062,4210,0046002,2009,110010046002009,110010046002009,13228,0,118,115,66,39,0,10,0,0,3,0,2,1,7,60,38,0,10,0,0,3,0,2,1,108,62,33,0,10,0,0,3,0,2,1,7,56,32,0,10,0,0,3,0,2,1,67,62,5,3.26848307,0.005107,2814
-77.016447838868302,38.910781620395596,4211,0046002,2010,110010046002010,110010046002010,3764,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0.93007957,0.00145325,2815
-77.016290040519806,38.9100829446894,4212,0046002,2011,110010046002011,110010046002011,1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46066394,0.00071979,2816
-77.013835924672975,38.91272110234673,4213,0046002,2012,110010046002012,110010046002012,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31803264,0.00049693,2817
-77.015636474927433,38.909141423242204,4214,0046002,2013,110010046002013,110010046002013,9231,0,92,88,30,49,0,9,0,0,2,0,2,0,5,25,49,0,9,0,0,2,0,2,0,73,23,38,0,9,0,0,2,0,1,0,4,19,38,0,9,0,0,2,0,1,0,39,34,5,2.28075888,0.00356369,2818
-77.013821643572172,38.90841102732908,4215,0046002,2014,110010046002014,110010046002014,76173,0,75,70,27,36,0,2,0,5,3,0,4,0,11,22,35,0,2,0,0,3,0,4,0,67,26,31,0,2,0,3,3,0,4,0,8,22,30,0,2,0,0,3,0,4,0,39,36,3,18.82088589,0.02940763,2819
-77.013674944988452,38.910018736410855,4216,0046002,2015,110010046002015,110010046002015,21541,0,219,209,37,167,0,3,0,2,6,5,3,2,16,34,161,0,2,0,1,3,1,1,0,189,36,139,0,3,0,2,6,4,2,1,12,33,136,0,2,0,1,3,1,1,0,109,98,11,5.32234598,0.00831617,2820
-77.014413827999505,38.906855718530174,4217,0046002,2016,110010046002016,110010046002016,11301,0,115,113,47,61,0,5,0,0,1,1,0,0,6,41,61,0,5,0,0,1,1,0,0,101,45,49,0,5,0,0,1,1,0,0,6,39,49,0,5,0,0,1,1,0,0,91,60,31,2.79222542,0.00436285,2821
-77.015264166471127,38.906982468903827,4218,0046002,2017,110010046002017,110010046002017,1060,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0.26185255,0.00040914,2822
-77.014357188711202,38.906081852508549,4219,0046002,2018,110010046002018,110010046002018,10685,0,86,82,37,37,0,4,0,4,2,0,2,0,5,33,37,0,4,0,3,2,0,2,0,77,36,31,0,4,0,3,1,0,2,0,4,33,31,0,4,0,2,1,0,2,0,33,31,2,2.64017736,0.00412528,2823
-77.012963960862933,38.906620105578718,4220,0046002,2019,110010046002019,110010046002019,17551,0,39,39,19,20,0,0,0,0,0,0,0,0,2,19,18,0,0,0,0,0,0,0,0,39,19,20,0,0,0,0,0,0,0,0,2,19,18,0,0,0,0,0,0,0,0,16,16,0,4.33649039,0.00677577,2824
-77.014552506894276,38.905560251575231,4221,0046002,2020,110010046002020,110010046002020,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33427245,0.0005223,2825
-77.010054755470478,38.904591446891054,4222,0047011,1000,110010047011000,110010047011000,30414,0,424,459,8,437,1,9,0,4,8,4,0,1,7,7,435,1,9,0,1,7,4,0,1,395,7,368,1,7,0,4,7,4,0,1,7,6,366,1,7,0,1,6,4,0,1,209,213,30,7.72202016,0.01206566,2826
-77.010726153047216,38.905098115441973,4223,0047011,1001,110010047011001,110010047011001,9788,0,267,266,1,264,1,0,0,0,1,1,0,0,2,1,262,1,0,0,0,1,1,0,0,173,1,171,0,0,0,0,1,1,0,0,2,1,169,0,0,0,0,1,1,0,0,66,62,4,2.4186258,0.0037791,2827
-77.011758691106152,38.904751769344237,4224,0047011,1002,110010047011002,110010047011002,17933,0,271,207,0,187,2,18,0,0,0,0,0,0,0,0,187,2,18,0,0,0,0,0,0,139,0,125,2,12,0,0,0,0,0,0,0,0,125,2,12,0,0,0,0,0,0,123,72,9,3.63702287,0.00568285,2828
-77.010617792423815,38.903156755311279,4225,0047011,1003,110010047011003,110010047011003,35491,0,149,169,0,169,0,0,0,0,0,0,0,0,7,0,162,0,0,0,0,0,0,0,0,98,0,98,0,0,0,0,0,0,0,0,3,0,95,0,0,0,0,0,0,0,0,31,37,2,9.3558575,0.01461853,2829
-77.010374032265545,38.90627678583143,4226,0047012,2000,110010047012000,110010047012000,34719,0,974,962,26,924,7,4,0,1,11,10,2,0,15,23,917,2,4,0,1,11,10,2,0,573,26,531,6,3,0,1,5,5,2,0,14,23,524,2,3,0,1,5,5,2,0,395,384,11,8.57831614,0.01340362,2830
-77.012634804401415,38.905890585198776,4227,0047012,2001,110010047012001,110010047012001,4474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10533364,0.00172708,2831
-77.013377668816617,38.905185788165376,4228,0047012,2002,110010047012002,110010047012002,22860,0,163,163,14,146,0,3,0,0,0,0,0,0,3,14,143,0,3,0,0,0,0,0,0,98,9,87,0,2,0,0,0,0,0,0,3,9,84,0,2,0,0,0,0,0,0,56,55,1,5.64814062,0.00882522,2832
-77.013159877242515,38.903681241692709,4229,0047012,2003,110010047012003,110010047012003,40754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.06954613,0.01573367,2833
-77.055266960847973,38.889988029091604,4230,0062021,1080,110010062021080,110010062021080,0,151308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3853872,0.05841467,3306
-77.059309487857476,38.889611833812062,4231,0062021,1081,110010062021081,110010062021081,0,222448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.96274479,0.08587929,3307
-77.061517625510106,38.891505254261219,4232,0062021,1082,110010062021082,110010062021082,13096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23575367,0.00505587,3308
-77.059729185584217,38.89121734466611,4233,0062021,1083,110010062021083,110010062021083,24403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02939013,0.00942092,3309
-77.060179880367002,38.892236951521525,4234,0062021,1084,110010062021084,110010062021084,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2297643,0.00035901,3310
-77.058477062581943,38.892519831456646,4235,0062021,1085,110010062021085,110010062021085,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49647022,0.00077573,3311
-77.059557949090461,38.89234297737196,4236,0062021,1086,110010062021086,110010062021086,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13032007,0.00020363,3312
-77.06100677360088,38.894121574783441,4237,0062021,1087,110010062021087,110010062021087,50234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.41196728,0.0193937,3313
-77.008593642612539,38.924094675898509,4238,0092031,1004,110010092031004,110010092031004,8259,0,45,41,0,41,0,0,0,0,4,0,0,3,0,0,41,0,0,0,0,4,0,0,3,39,0,35,0,0,0,0,4,0,0,3,0,0,35,0,0,0,0,4,0,0,3,22,20,2,2.04054065,0.00318834,5110
-77.008123449941323,38.920225330954189,4239,0092031,1005,110010092031005,110010092031005,82327,0,173,173,19,152,0,2,0,0,0,0,0,0,1,19,151,0,2,0,0,0,0,0,0,147,18,127,0,2,0,0,0,0,0,0,1,18,126,0,2,0,0,0,0,0,0,73,67,6,20.34140575,0.03178345,5111
-77.001303725330814,38.922911568270216,4240,0092032,2000,110010092032000,110010092032000,15082,0,119,113,9,99,0,0,0,5,6,1,0,0,10,8,98,0,0,0,2,1,1,0,0,93,9,75,0,0,0,3,6,1,0,0,10,8,74,0,0,0,0,1,1,0,0,55,48,7,3.72655223,0.00582274,5112
-77.002778204387511,38.92317946970612,4241,0092032,2001,110010092032001,110010092032001,7632,0,97,93,14,79,0,0,0,0,4,4,0,0,0,14,79,0,0,0,0,4,4,0,0,80,13,65,0,0,0,0,2,2,0,0,0,13,65,0,0,0,0,2,2,0,0,40,37,3,1.88562781,0.00294629,5113
-77.003639858854328,38.922755806579566,4242,0092032,2002,110010092032002,110010092032002,2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53337039,0.00083339,5114
-77.002770993308715,38.922641684277906,4243,0092032,2003,110010092032003,110010092032003,7627,0,107,107,10,86,0,0,0,11,0,0,0,0,12,9,83,0,0,0,3,0,0,0,0,87,9,72,0,0,0,6,0,0,0,0,6,8,70,0,0,0,3,0,0,0,0,40,37,3,1.8844237,0.00294441,5115
-77.002770678849686,38.921839057279136,4244,0092032,2004,110010092032004,110010092032004,15096,0,126,126,12,103,0,2,0,9,0,0,0,0,9,12,103,0,2,0,0,0,0,0,0,102,10,84,0,2,0,6,0,0,0,0,6,10,84,0,2,0,0,0,0,0,0,52,48,4,3.72987443,0.00582793,5116
-77.00379098238615,38.921789336446395,4245,0092032,2005,110010092032005,110010092032005,5698,0,55,55,12,40,0,1,0,2,0,0,0,0,3,9,40,0,1,0,2,0,0,0,0,46,11,34,0,1,0,0,0,0,0,0,2,9,34,0,1,0,0,0,0,0,0,21,19,2,1.40786239,0.00219978,5117
-77.00454300349692,38.919498911661492,4246,0092032,2006,110010092032006,110010092032006,88263,0,502,491,67,385,3,11,2,23,11,2,2,1,63,58,359,2,10,2,0,8,1,2,1,432,64,329,3,8,2,15,11,2,2,1,43,58,312,2,7,2,0,8,1,2,1,397,276,121,21.80815564,0.03407524,5118
-77.002767580458993,38.920503957073755,4247,0092032,2007,110010092032007,110010092032007,7590,0,66,66,12,53,0,0,0,1,0,0,0,0,1,12,53,0,0,0,0,0,0,0,0,57,10,46,0,0,0,1,0,0,0,0,1,10,46,0,0,0,0,0,0,0,0,36,32,4,1.8754172,0.00293034,5119
-77.002766850943544,38.921038463310495,4248,0092032,2008,110010092032008,110010092032008,7579,0,95,90,16,73,0,0,0,1,5,4,0,0,2,15,73,0,0,0,0,5,4,0,0,85,14,65,0,0,0,1,5,4,0,0,2,13,65,0,0,0,0,5,4,0,0,36,36,0,1.87250286,0.00292579,5120
